2016-02-06,"After Ebola, Surf's Up Again In Liberia",NPR,"It's a hot Saturday afternoon in Robertsport, a sleepy fishing town a few hours' drive up the coast from Monrovia, Liberia, and the boys are watching their peers compete in the town's annual surfing championship. For Liberians who don't have access to much cash, surfing is the perfect sport. When I first started surfing here nine years ago, there was one [Liberian] surfer.",0.4166666666666667,0.44876373392787533,1.0,liberia
2016-02-27," Who Will Win, And Who Should Win, At This Year’s Oscars",Buzzfeed News,"Of these, I think Body Team 12 — which is about the lives of an Ebola response team in Liberia — will win.",1.0,0.0,1.0,liberia
2016-03-15,"At 13, She Was Raped. Nobody Wanted To Talk About It",NPR,"Eighteen and in 11th grade in Bucks County, Pennsylvania, Liberian-born Grace is telling her life story to a reporter. We took trips to villages, we were advocating all over Liberia [for rights for girls] so our voices could be heard., Today [at the U.N. panel] I spoke about how girls in Liberia who are forced into sex have no legal rights.",-1.0,0.0,1.0,liberia
2016-03-18,"Guinea Ebola 'Flare-Up' Kills Two, at Least Three More Cases Suspected - Breitbart",Breitbart,"While the governments of the affected nations — Guinea, Sierra Leone, and Liberia above all — have seen very limited cases of the disease in the past four months, they remain deeply affected by the damage the outbreak caused on civil society. In Liberia, officials are investigating scandalous accusations of embezzlement of funds donated to the Red Cross for Ebola treatment centers. Such a shutdown will likely affect Liberians looking to the organization for other health services outside of Ebola patients, as well.",-0.4375,0.7680128579652817,1.0,liberia
2016-03-23,"Politics And Ebola Are Not Such Strange Bedfellows, Report Says",NPR,"At times we made the assumption that if somebody is from Liberia or Sierra Leone, they know the community and know how to speak [to them] and that's not the case. For those of us on the international side, it is not appropriate to start getting involved with the politics of Liberia and Sierra Leone.",0.375,0.375,2.0,liberia
2016-03-24,Kenya Legalizes Medical Advertising to Curb the Witch Doctor Business - Breitbart,Breitbart,"The International Federation of the Red Cross, in a post urging cooperation between medical professionals and herbalists, notes that those who survived Ebola in Liberia have learned to keep their distance from patients. “ If I notice that they have a fever, I recommend they go to the health post,” Zwana L. Dunnah, an herbalist in Garmaymu, Liberia, says. Community efforts to have healers tell villagers that they can and should trust doctors improved the rate of finding and containing Ebola cases in Liberia, after months of attempts of contacting Ebola-hit areas.",-0.4,0.7999999999999999,1.0,liberia
2016-04-04, WHO Confirms New Ebola Case In Liberia After 30-Year-Old Woman Dies,Buzzfeed News,"[] A 30-year-old woman died Thursday in Monrovia, Liberia’s capital, while being transported to a hospital to treat the virus, according to a WHO statement. , Ebola in West Africa is no longer a Public Health Emergency of Intl Concern, though high vigilance & response capacity must be maintained, The director general noted that Liberia, Ivory Coast, and Guinea had each met the criteria to confirm the interruption of Ebola transmission — a 42-day observation period followed by a 90 days of enhanced surveillance — and declared that the virus that has killed more than 11,709 people should no longer be considered an international concern. , WHO originally announced the end of Ebola in Liberia on May 9, 2015, and it is not the first country to experience a flare up since. ,",-0.8333333333333334,0.23570226039551584,1.0,liberia
2016-04-06,White House Says It Will Cut Ebola Funding To Address Zika,NPR,"Last week, a woman in Liberia died of Ebola.",0.0,0.0,1.0,liberia
2016-04-25,Sarah Jessica Parker: Hillary Clinton 'Beyond Capable' of Beating 'Freakin' Sideshow' GOP - Breitbart,Breitbart,"Other countries, including developing ones like Liberia, have had female leaders and are dealing with far more complicated affairs than a Constitution that basically works,” she said.",-1.0,0.0,1.0,liberia
2016-04-26,My Fargo,Atlantic,"The list of countries from which these refugees fled reads like an atlas of human atrocity: Bosnia, Somalia, Iraq, Bhutan, Sudan, the Congo, Liberia, Ethiopia, Rwanda, and Afghanistan.",1.0,0.0,1.0,liberia
2016-04-29,Ebola Carriers? Why The Virus Keeps Coming Back,NPR,"But it has played a big role in keeping Ebola around in Liberia, an international team of scientists reports Friday in the journal Science Advances., "" So far, sexual transmission has likely caused at least two of the Ebola flare-ups recorded in Guinea and Liberia — which, in some ways, is a relief, Bausch says., "" When Ebola first returned to Liberia last June, epidemiologists were stumped.",0.5,0.7071067811865476,1.0,liberia
2016-05-10,"As War Dangers Multiply, Doctors Without Borders Struggles To Adapt",NPR,"Michiel Hofman began working with Doctors Without Borders, known internationally as Médecins Sans Frontières (MSF), in 1992 in Liberia.",1.0,0.0,1.0,liberia
